,BusStopCode,RoadName,Description,Latitude,Longitude
1697,33059,Lim Chu Kang Rd,Aft Lim Chu Kang Lane 3A,1.42935991121752,103.70662973279376
1698,34009,Lim Chu Kang Rd,Police Coast Guard,1.44482656088302,103.70756734461297
1699,34011,Lim Chu Kang Rd,Opp Lim Chu Kang Lane 4,1.43318199595331,103.7078231906078
1700,34019,Lim Chu Kang Rd,Aft Lim Chu Kang Lane 4,1.43253416698475,103.70773805599093
1701,34021,Lim Chu Kang Rd,Opp Lim Chu Kang Lane 5,1.43518649812518,103.70804760933633
1702,34029,Lim Chu Kang Rd,Bef Lim Chu Kang Lane 5,1.43497194397025,103.70818333298028
1703,34031,Lim Chu Kang Rd,Aft Lim Chu Kang Lane 6,1.4376660533385,103.70795650853267
1704,34039,Lim Chu Kang Rd,Bef Lim Chu Kang Lane 6,1.43659170251147,103.70811753153625
1705,34041,Lim Chu Kang Rd,B03 Lim Chu Kang Rd,1.43886508618445,103.70790669860943
1706,34049,Lim Chu Kang Rd,Aft Lim Chu Kang Lane 8,1.43837406233239,103.70802408979871
1707,34051,Lim Chu Kang Rd,Aft Lim Chu Kang Lane 8,1.4427555864767,103.70775406469974
1708,34059,Lim Chu Kang Rd,Yishun Dairy Farm,1.44234338763128,103.7078689605441
1709,34101,Lor Rusuk,Aft Old Lim Chu Kang Rd,1.38440683002823,103.69790380001842
1710,34109,Lor Rusuk,Aft Lim Chu Kang Rd,1.38430083002772,103.69811219997105
1711,40011,Bt Timah Rd,LITTLE INDIA STN EXIT A,1.30606411522588,103.84908751469008
1712,40019,Bt Timah Rd,Little India Stn,1.30664404460339,103.84920416709382
1713,40021,Bt Timah Rd,BEF WINSTEDT RD,1.311033889,103.8427911
1714,40029,Bt Timah Rd,Aft Makepeace Rd,1.31142305600915,103.84265999998345
1715,40031,Bt Timah Rd,Newton FC,1.31178509472011,103.84098359641321
1716,40039,Bt Timah Rd,Opp Newton FC,1.31230305602353,103.8407255559936
1717,40041,Bt Timah Rd,Newton Stn Exit C,1.3137222313328,103.83809742560602
1718,40049,Dunearn Rd,Opp Newton Stn Exit C,1.31402305600959,103.83884638900086
1719,40051,Bt Timah Rd,Balmoral Plaza,1.31588,103.83632
1720,40059,Dunearn Rd,Chancery Ct,1.31662138896806,103.83634361100417
1721,40069,Dunearn Rd,Anglo-Chinese Sch,1.31830398893217,103.83435129198834
1722,40071,Bt Timah Rd,Leng Kwang Baptist Ch,1.31918027796911,103.829213610999
1723,40079,Dunearn Rd,Bef Swiss Cottage Est,1.3197216415795,103.8299145659947
1724,40081,Bt Timah Rd,STEVENS STN EXIT 1,1.32012951912406,103.82605259642706
1725,40089,Dunearn Rd,AFT STEVENS STN EXIT 5,1.320510556,103.8273903
1726,40091,Bt Timah Rd,Bef Lewis Rd,1.32101807290903,103.82350944419166
1727,40099,Dunearn Rd,Aft Dunkirk Ave,1.32185235205471,103.82344007494515
1728,40101,Kg Java Rd,Kk Women & Children Hosp,1.31036186651665,103.84779148902439
1729,40109,Kg Java Rd,Opp KK Women & Child Hosp,1.30949131269895,103.84770747833439
1730,40111,Bt Timah Rd,Ferrell Residences,1.31806499998598,103.83262555597635
1731,40119,Dunearn Rd,Bef Goldhill Ave,1.31889734253426,103.83249521257974
1732,40121,Newton Rd,Opp Newton Life Ch,1.31458164930261,103.84053190286843
1733,40129,Newton Rd,Newton Life Ch,1.31453779264106,103.84082845008946
1734,40171,Scotts Rd,Opp Env Bldg,1.3109517198906,103.83582101192815
1735,40179,Scotts Rd,Env Bldg,1.31133173990881,103.83686949960516
1736,40181,Scotts Rd,Newton Stn Exit A,1.312641,103.838298
1737,40191,Stevens Rd,Aft Draycott Pk,1.31268555601325,103.8304269440197
1738,40199,Stevens Rd,Aft Balmoral Rd,1.31258333303153,103.83191222199584
1739,40201,Stevens Rd,Chelsea Gdns Condo,1.31358972201496,103.82743055599407
1740,40209,Stevens Rd,NOVOTEL MERCURE @ STEVENS,1.31388805600649,103.82738777802837
1741,40211,Stevens Rd,Opp Met YMCA,1.31655331624558,103.825862990405
1742,40219,Stevens Rd,Bef Met YMCA,1.317033,103.826044
1743,40221,Stevens Rd,STEVENS STN EXIT 3,1.31902531287493,103.82545561296305
1744,40229,Stevens Rd,BEF STEVENS STN EXIT 2,1.319241,103.825711
1745,40231,Whitley Rd,Raffles Town Club,1.32230868317131,103.82577145824762
1746,40239,Whitley Rd,BEF STEVENS STN EXIT 4,1.322585278,103.8262153
1747,40249,Whitley Rd,St. Joseph'S Instn,1.3249247219882,103.82735055603025
1748,40251,Lornie Rd,Aft Wallace Way,1.34054275997605,103.82231128179984
1749,40259,Lornie Rd,Bef Wallace Way,1.34031250739109,103.82256277806692
1750,40261,Lornie Rd,LP 52,1.34130384192273,103.82706642150467
1751,40269,Lornie Rd,LP 57,1.34105638903249,103.82660805601813
1752,40271,Bt Timah Rd,Opp KK Women & Child Hosp,1.30880664936794,103.8463464537845
1753,40279,Bt Timah Rd,Kk Women & Children Hosp,1.30981925741503,103.8460393043403
1754,40301,Bt Batok West Ave 6,Blk 451A,1.35332581027753,103.74287381027882
1755,40309,Bt Batok West Ave 6,Opp Blk 451A,1.35367643079374,103.74299081028306
1756,40311,Bt Batok West Ave 6,Blk 439C,1.35730456918268,103.73890781029746
1757,40321,Bt Batok West Ave 8,Dulwich College,1.35174487949103,103.73947152056856
1758,40329,Bt Batok West Ave 8,Millennia Institute,1.35096917519706,103.73961904709157
1759,40331,Bukit Batok West Avenue 9,Blk 460D,1.353303,103.740304
1760,40339,Bukit Batok West Avenue 9,Blk 448B,1.35347432348291,103.74087652056193
1761,40341,Bt Batok West Ave 8,Bef Blk 440A,1.3546236109849,103.73889587967264
1762,40349,Bt Batok West Ave 8,Blk 461,1.35497444398167,103.73939913984925
1763,40351,Bt Batok West Ave 6,Blk 461C,1.35499656917814,103.7410021897397
1764,40359,Bt Batok West Ave 6,Opp Blk 461C,1.35540218970451,103.74090581028908
1765,40361,Bt Batok West Ave 8,Blk 438A,1.35715418971956,103.74085618975258
1766,40369,Bt Batok West Ave 8,Blk 464A,1.3576342194572,103.74139552039492
1767,40371,Bt Batok West Ave 5,OPP BLK 465A,1.35813308018627,103.74305344718294
1768,40379,Bt Batok West Ave 5,Blk 467 Cp,1.35754268986546,103.74357270089524
1769,41011,Bt Timah Rd,NUS Bt Timah Campus,1.32235611101422,103.81891666700089
1770,41019,Dunearn Rd,Aft Kheam Hock Rd,1.32267444098276,103.82025232877241
1771,41021,Bt Timah Rd,Botanic Gdns Stn,1.32264999998361,103.81554000003177
1772,41029,Dunearn Rd,Opp Botanic Gdns Stn,1.32333331915013,103.81630566925632
1773,41031,Bt Timah Rd,Bef Crown Ctr,1.3230683576264,103.811977237669
1774,41041,Bt Timah Rd,Coronation Plaza,1.32398472197176,103.8102991670086
1775,41049,Dunearn Rd,Opp Coronation Plaza,1.32469500003392,103.81026249997407
1776,41051,Bt Timah Rd,Tan Kah Kee Stn,1.32612500001248,103.80715333299845
1777,41061,Bt Timah Rd,Chinese High Sch,1.32705333303352,103.80572472199289
1778,41069,Dunearn Rd,Opp Tan Kah Kee Stn,1.32652777798065,103.80758583296918
1779,41071,Bt Timah Rd,Opp Natl JC,1.328988333013,103.80266277802423
1780,41079,Dunearn Rd,Natl JC,1.32940305598521,103.80304777797754
1781,41081,Bt Timah Rd,Sixth Ave Stn,1.33082323351422,103.79727250094409
1782,41089,Dunearn Rd,Aft Jln Naga Sari,1.33044921085796,103.79993319513187
1783,41101,Farrer Rd,St. Margaret's Sec Sch,1.31908138967253,103.80921733406133
1784,41109,Farrer Rd,Opp St. Margaret's Sec Sch,1.31944666701923,103.81052861101583
1785,41111,Farrer Rd,Lutheran Twrs,1.32081170217365,103.81185140010722
1786,41119,Farrer Rd,Opp Lutheran Twrs,1.32074221277671,103.81245374678939
1787,41121,Adam Rd,S'Pore Bible Coll,1.32554444399609,103.81350777801268
1788,41129,Adam Rd,Opp S'Pore Bible Coll,1.32542946413096,103.81399869920736
1789,41131,Adam Rd,Opp The Japanese Assn,1.32973612368298,103.8145129140827
1790,41139,Adam Rd,Aft The Japanese Assn,1.32962999996746,103.81485527800427
1791,41141,Adam Rd,Aft Adam Dr,1.33489306619804,103.81796101152241
1792,41151,Lornie Rd,Aft Sime Rd,1.33799972901638,103.81931795640678
1793,41159,Lornie Rd,Aft Lornie Wk,1.33870170002583,103.81989450001056
1794,41161,Lornie Highway,AFT KHEAM HOCK RD,1.335063889,103.8187389
1795,41169,Lornie Highway,Bef Kheam Hock Rd,1.33507722199373,103.82011297432192
1796,42011,Bt Timah Rd,Sixth Ave Ctr,1.33161452117352,103.79503057628676
1797,42019,Dunearn Rd,Opp Sixth Ave Stn,1.33170368135595,103.79657033601987
1798,42021,Bt Timah Rd,Aft Maple Ave,1.33254537683925,103.79237058676013
1799,42029,Dunearn Rd,Aft Swiss Club Rd,1.33325151466609,103.79206171859214
1800,42031,Bt Timah Rd,The Tessarina,1.33332611108217,103.78997500000864
1801,42039,Dunearn Rd,Opp The Nexus,1.33474752657285,103.7877986922408
1802,42041,Bt Timah Rd,The Nexus,1.33442500001261,103.78689111113574
1803,42049,Dunearn Rd,Hua Guan Gdns,1.33580349277905,103.7846322701164
1804,42051,Bt Timah Rd,King Albert Pk Stn,1.33598305556873,103.78263611110306
1805,42059,Dunearn Rd,Opp King Albert Pk Stn,1.33679896138996,103.78180146215335
1806,42061,Bt Timah Rd,King Albert Pk,1.33687567142278,103.78038743713434
1807,42071,Upp Bt Timah Rd,Pei Hwa Presby Pr Sch,1.33876225175982,103.77694915592028
1808,42079,Upp Bt Timah Rd,Opp Pei Hwa Presby Pr Sch,1.339255,103.776989
1809,42089,Jln Anak Bt,Opp Bt Timah Plaza,1.34007090936874,103.77941451542826
1810,42091,Upp Bt Timah Rd,Beauty World Stn Exit B,1.34278636864291,103.77539033846315
1811,42099,Upp Bt Timah Rd,Beauty World Stn Exit A,1.34160317659437,103.77579384383286
1812,42109,Jln Anak Bt,Opp Beauty World Ctr,1.343246111,103.7769164
1813,42111,Upp Bt Timah Rd,WOH HUP BLDG,1.34584805601375,103.77262861101015
1814,42119,Upp Bt Timah Rd,Southaven II,1.34582513057916,103.77330275765884
1815,42129,Sixth Ave,Sixth Ave Ville,1.33016133420747,103.79515526101162
1816,42131,Sixth Ave,Aft Lantana Ave,1.32858335781449,103.79421797943384
1817,42139,Sixth Ave,Ave Villa,1.32877805376848,103.7944440268283
1818,42141,Clementi Rd,Bef Dunearn Rd,1.33608648972914,103.77817465012919
1819,42149,Clementi Rd,Aft Bt Timah Rd,1.33607426889198,103.77862313710679
1820,42151,Jln Jurong Kechil,Beauty World Stn Exit C,1.34009254981171,103.77531978477353
1821,42159,Jln Jurong Kechil,Opp Beauty World Stn,1.34036805329812,103.77530898996658
1822,42161,Jln Jurong Kechil,Blk 18,1.34027669212035,103.77264625507586
1823,42169,Jln Jurong Kechil,Opp Blk 19,1.34038575681297,103.77366130505683
1824,42171,Jln Jurong Kechil,Signature Pk Condo,1.34261833302181,103.77026361103131
1825,42179,Jln Jurong Kechil,Aft Chun Tin Rd,1.34197833300345,103.77100805601951
1826,42181,Jln Jurong Kechil,Opp The Hillford,1.3436280559857,103.76943333300858
1827,42189,Jln Jurong Kechil,The Hillford,1.34378853697493,103.76960174742553
1828,42191,Jln Jurong Kechil,Bef Bt Batok East Ave 6,1.34642944402637,103.76696388898718
1829,42199,Jln Jurong Kechil,Aft Bt Batok East Ave 6,1.34607666698124,103.76760722200575
1830,42201,Toh Tuck Rd,Bef Toh Tuck Rise,1.33939353535638,103.76383096590918
1831,42209,Toh Tuck Rd,Aft Toh Tuck Rise,1.33914661405948,103.76363595867413
1832,42211,Toh Tuck Rd,Highgate Pk,1.33974260070464,103.76559520495253
1833,42219,Toh Tuck Rd,Opp Highgate Pk,1.3395991670039,103.76535388898161
1834,42221,Toh Tuck Rd,Goodluck Gdn,1.33957381292395,103.7679072102881
1835,42229,Toh Tuck Rd,Aft Toh Tuck Terr,1.33943222197209,103.76827388898352
1836,42231,Toh Tuck Rd,Bef Jln Jurong Kechil,1.34056805598593,103.7706058329681
1837,42239,Toh Tuck Rd,Aft Jln Jurong Kechil,1.34027047980738,103.77016055707928
1838,42241,Lor Kismis,Aft Eng Kong Pl,1.33711750136148,103.76708487597254
1839,42249,Lor Kismis,Bef Eng Kong Pl,1.33696603683043,103.76697148211271
1840,42259,Jln Jurong Kechil,Aft Upp Bt Timah Rd,1.34106160633217,103.7770788000345
1841,42291,Toh Tuck Rise,Opp Toh Tuck Cres,1.33769605916429,103.76430234507968
1842,42299,Toh Tuck Rise,Aft Toh Tuck Cres,1.3373703046187,103.76447557607713
1843,42301,Toh Tuck Terr,Opp Hse No. 19,1.33874676722579,103.76866950533451
1844,42309,Toh Tuck Terr,Hse No. 45,1.3380616700805,103.76890878569641
1845,42311,Bt Batok East Ave 3,Opp Burgundy Hill,1.33865749997067,103.76028055601957
1846,42319,Bt Batok East Ave 3,Burgundy Hill,1.33915373900693,103.76043841269879
1847,42991,Upp Bt Timah Rd,BEF HILLVIEW STN EXIT B,1.36164,103.766952
1848,43009,Bt Batok Ctrl,Bt Batok Int,1.34999354306126,103.75106190953444
1849,43011,Upp Bt Timah Rd,Bt Regency,1.347407,103.771195
1850,43019,Upp Bt Timah Rd,Springdale Condo,1.348201944,103.7710775
1851,43021,Upp Bt Timah Rd,Aft Old Jurong Rd,1.35132007773328,103.76979529427526
1852,43029,Upp Bt Timah Rd,Opp The Hillside,1.35218580086883,103.77000849173528
1853,43041,Upp Bt Timah Rd,Hume Pk Condo,1.35582940983395,103.76845331635313
1854,43049,Upp Bt Timah Rd,Opp Hume Pk Condo,1.3556996199834,103.76885141403912
1855,43051,Upp Bt Timah Rd,Opp The Rail Mall,1.35910148170791,103.76705036241354
1856,43059,Upp Bt Timah Rd,The Rail Mall,1.359408611,103.7674364
1857,43061,Upp Bt Timah Rd,Hillview Stn,1.36301133873589,103.76739148459211
1858,43069,Upp Bt Timah Rd,HILLVIEW STN EXIT A,1.36296778241046,103.76768583722071
1859,43071,Upp Bt Timah Rd,Opp Dairy Farm Rd,1.36511351504744,103.76698012950051
1860,43081,Upp Bt Timah Rd,Opp Assumption Eng Sch,1.36704277799302,103.76572777796798
1861,43089,Upp Bt Timah Rd,Aft Assumption Eng Sch,1.36705664197789,103.76608527288596
1862,43091,Upp Bt Timah Rd,Bef Cashew Stn,1.36863253283887,103.76474109358477
1863,43099,Upp Bt Timah Rd,Assumption Pathway Sch,1.36872205121157,103.76498636840047
1864,43109,Upp Bt Timah Rd,Cashew Stn,1.37043731031208,103.76391083181434
1865,43111,Upp Bt Timah Rd,Min Of Defence,1.37229972154626,103.76298146518725
1866,43119,Upp Bt Timah Rd,Bef Hazel Pk Terr,1.37337830995776,103.76300821940876
1867,43121,Cashew Rd,Aft Cashew Terr,1.37118669285497,103.76669327756966
1868,43129,Cashew Rd,Cashew Pk Condo,1.37162881663563,103.76760246505873
1869,43131,Cashew Rd,Bt Panjang Pr Sch,1.37331749997168,103.7700624999975
1870,43139,Cashew Rd,Opp Bt Panjang Pr Sch,1.37322530507327,103.77029311221521
1871,43141,Bt Batok East Ave 6,Opp Blk 291A,1.34421891680123,103.75586020801809
1872,43149,Bt Batok East Ave 6,Blk 291A,1.34399483001027,103.7561003299722
1873,43151,Hillview Ave,Opp Glendale Pk Condo,1.36363608446232,103.76489101192684
1874,43159,Hillview Ave,Bef Glendale Pk Condo,1.36439838852488,103.76517947881914
1875,43161,Bt Batok East Ave 4,Blk 272,1.34883190699072,103.75766163401367
1876,43169,Bt Batok East Ave 4,Blk 254,1.34931074950483,103.7578877455261
1877,43171,Bt Batok East Ave 3,Blk 229,1.34859644473183,103.75460496382075
1878,43179,Bt Batok East Ave 3,Blk 231,1.3489707828044,103.75430345301592
1879,43181,Bt Batok East Ave 3,Keming Pr Sch,1.34648944401178,103.75681722199707
1880,43189,Bt Batok East Ave 3,Blk 283,1.34694984968785,103.75681389918313
1881,43191,Bt Batok East Ave 6,Blk 288C,1.34638492790435,103.75931336284916
1882,43199,Bt Batok East Ave 6,Ch Of St. Mary,1.34663409083885,103.75920055445125
1883,43201,Bt Batok East Ave 6,Opp Autobacs,1.34694499998204,103.76464638897035
1884,43209,Bt Batok East Ave 6,Autobacs,1.34697997431974,103.76384248905434
1885,43211,Bt Batok St 23,Sbst Bt Batok Depot,1.34087277799084,103.75507916698768
1886,43219,Bt Batok St 23,Opp Sbst Bt Batok Depot,1.3413740257309,103.75446757134857
1887,43221,Bt Batok East Ave 2,Blk 267,1.34885995836966,103.76067444562183
1888,43229,Bt Batok East Ave 2,Opp Blk 266,1.34904928626369,103.76096016466906
1889,43231,Hillview Ave,Opp The Petals Condo,1.35393625714127,103.76006304222618
1890,43239,Hillview Ave,The Petals Condo,1.35308576389352,103.76002837789773
1891,43241,Hillview Ave,Opp Hillview Apts,1.35584392851879,103.76188709548238
1892,43249,Hillview Ave,Hillview Apts,1.35565052307818,103.76204709426311
1893,43251,Hillview Ave,Hillbrooks,1.35859534411792,103.76319656643706
1894,43259,Hillview Ave,Opp Hillbrooks,1.35757277797812,103.76266305599302
1895,43261,Hillview Ave,Opp Hillview Hts,1.3614550000211,103.76436750000349
1896,43267,Hillview Ave,Hillview Hts,1.36131333302001,103.76453111102046
1897,43268,Hillview Ave,Hillington Green Condo,1.36036935442362,103.76427530511685
1898,43271,Hillview Rd,Glendale Pk Condo,1.36222569232805,103.76588123664067
1899,43279,Hillview Rd,Aft Hillview Stn,1.36203855984679,103.76591020179649
1900,43289,Jln Remaja,Hillview Hse,1.35736881542526,103.76144116190218
1901,43291,Jln Batu Nilam,Aft Jln Remaja,1.35796167034005,103.7613803711349
1902,43301,Jln Batu Nilam,Opp Hillbrooks,1.35900254167529,103.76206438472947
1903,43309,Jln Batu Nilam,Hillbrooks,1.35871024095534,103.7619941010074
1904,43311,Bt Batok St 23,Midview Bldg,1.339803833761,103.75695468286781
1905,43319,Bt Batok St 23,Opp Midview Bldg,1.33972179277053,103.7574111060431
1906,43321,Bt Batok West Ave 6,Opp Blk 144,1.34990599565613,103.74510884287126
1907,43329,Bt Batok West Ave 6,Blk 146,1.34976204246765,103.74483998148368
1908,43331,Bt Batok St 11,Opp Bt Batok Presby Ch,1.34893916700858,103.74323444400876
1909,43339,Bt Batok St 11,Blk 148,1.34907250002611,103.74377833982919
1910,43341,Bt Batok West Ave 3,Princess E Pr Sch,1.34972199038423,103.74139303669513
1911,43349,Bt Batok West Ave 3,Opp Princess E Pr Sch,1.34989138902216,103.74073750002215
1912,43351,Bt Batok West Ave 8,Blk 168,1.34701122644751,103.7411014207074
1913,43359,Bt Batok West Ave 8,Blk 169,1.34689882191148,103.74106453897556
1914,43361,Bt Batok West Ave 8,Blk 154A,1.3469143511774,103.74343203545553
1915,43369,Bt Batok West Ave 8,Blk 183,1.34687447962614,103.7435830555251
1916,43371,Bt Batok West Ave 6,Blk 109,1.34682313984594,103.74590277613717
1917,43379,Bt Batok West Ave 6,Blk 185,1.34716553724092,103.74518662694207
1918,43381,Bt Batok Ave 1,Blk 102,1.34696555762849,103.74766049075139
1919,43389,Bt Batok Ave 1,Opp Blk 102,1.34760499094973,103.74834299093746
1920,43391,Bt Batok Ctrl,Bt Batok CC,1.34989395166691,103.7477975366473
1921,43399,Bt Batok Ctrl,Opp Blk 120,1.35066714575721,103.74808875836682
1922,43401,Bt Batok West Ave 3,Bt Batok Polyclinic,1.35226498779767,103.74681637316733
1923,43409,Bt Batok West Ave 3,Opp Blk 127,1.35235542005389,103.74623591627208
1924,43411,Bt Batok Ctrl,Opp Blk 628,1.35176519952681,103.75019891787089
1925,43419,Bt Batok Ctrl,Aft Bt Batok Stn/Blk 628,1.35155523613685,103.74998784769572
1926,43421,Bt Batok East Ave 2,Blk 503,1.35109278850869,103.75362047618977
1927,43429,Bt Batok East Ave 2,Blk 240,1.35108692530475,103.75389074656302
1928,43431,Bt Batok East Ave 2,Opp Blk 242,1.35138376789986,103.75644264494997
1929,43439,Bt Batok East Ave 2,Blk 242,1.35118101224765,103.75622664327469
1930,43441,Bt Batok East Ave 2,Opp Blk 258,1.35173000550557,103.75897289147882
1931,43449,Bt Batok East Ave 2,Blk 258,1.35150377570255,103.7590516971924
1932,43452,Bt Batok Rd,AFT BT BATOK WEST AVE 3,1.348526111,103.7385769
1933,43453,Bt Batok Rd,BEF PIE,1.3479,103.7385
1934,43459,Bt Batok Rd,Aft PIE,1.34808666498981,103.73807456781998
1935,43461,Bt Batok West Ave 2,Aft Bt Batok West Ave 5,1.35504665794029,103.74749372345552
1936,43469,Bt Batok West Ave 2,Bef Bt Batok West Ave 5,1.35546802880026,103.74730862146369
1937,43471,Bt Batok West Ave 2,Blk 306,1.35796999999619,103.74730694399486
1938,43479,Bt Batok West Ave 2,Opp Blk 305,1.35765247384472,103.74723575988492
1939,43481,Bt Batok West Ave 2,Blk 315,1.35992912103835,103.74637905142735
1940,43489,Bt Batok West Ave 2,Opp Blk 315,1.35978620558748,103.74635170320164
1941,43491,Bt Batok West Ave 4,Blk 331,1.36395398644152,103.74714799810218
1942,43499,Bt Batok West Ave 4,Blk 419,1.36259558126251,103.74686723054008
1943,43501,Bt Batok St 23,Opp Blk 291E,1.34376366037202,103.75423776871699
1944,43509,Bt Batok St 23,Blk 291E,1.34359093090915,103.75436398130816
1945,43511,Bt Batok East Ave 6,Bt Batok Swim Cplx,1.34497394208663,103.74849870531534
1946,43519,Bt Batok East Ave 6,Opp Bt Batok Swim Cplx,1.34527424103226,103.74835776931137
1947,43521,Bt Batok West Ave 5,Bt Batok Driving Ctr,1.36756037490262,103.750164221858
1948,43529,Bt Batok West Ave 5,Opp Bt Batok Driving Ctr,1.36769649857951,103.7502379581868
1949,43531,Bt Batok West Ave 3,Blk 140,1.35154868659228,103.7437763360561
1950,43539,Bt Batok West Ave 3,Opp Blk 140,1.35142277800259,103.7433686110311
1951,43541,Bt Batok East Ave 5,Blk 510,1.35283067935634,103.75505166565658
1952,43549,Bt Batok East Ave 5,Regent Hts,1.35254074739712,103.75549198596346
1953,43561,Bt Batok East Ave 5,Opp Bt Gombak Stadium,1.35745163479028,103.75287425796093
1954,43569,Bt Batok East Ave 5,Bt Gombak Stadium,1.35741203899294,103.75311063706323
1955,43571,Bt Batok West Ave 5,Opp Bt Gombak Stn,1.35920995233758,103.75150455211015
1956,43579,Bt Batok West Ave 5,Bt Gombak Stn,1.35911715344895,103.75166771394562
1957,43581,Bt Batok West Ave 5,Blk 347,1.36251939522797,103.75138384429646
1958,43589,Bt Batok West Ave 5,Opp Blk 347,1.36227296946091,103.75153180716009
1959,43591,Bt Batok East Ave 6,Opp Bt View Sec Sch,1.3447586640008,103.7521198162659
